JD_UTC,RV,RV_ERR,FIES_ROOM_WEBSENSOR1_TEMPERATURE_NEAR_CEILING,FIES_ROOM_WEBSENSOR1_HUMIDITY,FIES_FRONT_ROOM_WEBSENSOR2_TEMPERATURE,FIES_FRONT_ROOM_WEBSENSOR2_HUMIDITY,FIES_FRONT_ROOM_WEBSENSOR2_ILLUMINATION,FIES_INSIDE_BLACK_BOX_AT_REAR,FIES_ROOM_NEAR_CEILING_AND_FAN_CONTROL,FIES_UNDER_GRATING_IN_TANK,FIES_FRONT_ROOM,FIES_BELOW_TABLE,FIES_ABOVE_HEATER_RADIATOR,FIES_INSIDE_BLACK_BOX_CENTRE,FIES_ABOVE_CEILING,FIES_GRATING_TANK_HOUSING,FIES_INSIDE_WHITE_BOX_REAR,FIES_INSIDE_WHITE_BOX_CENTRE,FIES_INSIDE_WHITE_BOX_UNDER_DEWAR_INCLUDE_GND,FIES_CEILING_NEAR_INSTRUMENT_AARHUS_1,FIES_INSIDE_BLACK_BOX_AARHUS_2,FIES_INSIDE_WHITE_BOX_UNDER_DEWAR_AARHUS_3,FIES_DETECTOR_TEMPERATURE,FIES_DEWAR_TEMPERATURE,FIES_DETECTOR_PRESSURE,FIES_ATMOSPHERIC_PRESSURE,FIES_GRATING_TANK_PRESSURE
2458927.169131, -6.92, 0.21, 20.200000, 23.900000, 19.000000, 16.400000, 0.400000, 20.480000, 19.793000, 20.572000, 18.965000, 19.512000, 26.880000, 20.559000, 12.554000, 20.701000, 20.568000, 20.361000, 20.917000, 20.790000, 20.970000, 21.360000, -119.990000, -172.870000, 0.000001, 768.729000, 770.096000
2458927.169321, -9.90, 0.23, 20.200000, 23.900000, 19.000000, 16.400000, 0.400000, 20.480000, 19.793000, 20.572000, 18.965000, 19.512000, 26.880000, 20.559000, 12.554000, 20.701000, 20.568000, 20.361000, 20.917000, 20.790000, 20.970000, 21.360000, -119.990000, -172.870000, 0.000001, 768.729000, 770.096000
2458927.169510, -11.77, 0.16, 20.200000, 23.900000, 18.900000, 16.500000, 0.400000, 20.479000, 19.775000, 20.572000, 18.922000, 19.551000, 25.446000, 20.558000, 12.576000, 20.701000, 20.528000, 20.357000, 20.909000, 20.770000, 20.950000, 21.290000, -120.000000, -172.880000, 0.000001, 768.699000, 770.096000
2458927.169699, -9.39, 0.24, 20.200000, 23.900000, 18.900000, 16.500000, 0.400000, 20.479000, 19.775000, 20.572000, 18.922000, 19.551000, 25.446000, 20.558000, 12.576000, 20.701000, 20.528000, 20.357000, 20.909000, 20.770000, 20.950000, 21.290000, -120.000000, -172.880000, 0.000001, 768.699000, 770.096000
2458927.169889, -12.74, 0.18, 20.200000, 23.900000, 18.900000, 16.500000, 0.400000, 20.479000, 19.775000, 20.572000, 18.922000, 19.551000, 25.446000, 20.558000, 12.576000, 20.701000, 20.528000, 20.357000, 20.909000, 20.770000, 20.950000, 21.290000, -120.000000, -172.880000, 0.000001, 768.699000, 770.096000
2458927.170078, -11.52, 0.19, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.811000, 20.572000, 18.820000, 19.554000, 26.609000, 20.559000, 12.506000, 20.701000, 20.543000, 20.358000, 20.900000, 20.810000, 21.010000, 21.310000, -119.990000, -172.880000, 0.000001, 768.746000, 770.096000
2458927.170267, -16.40, 0.22, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.811000, 20.572000, 18.820000, 19.554000, 26.609000, 20.559000, 12.506000, 20.701000, 20.543000, 20.358000, 20.900000, 20.810000, 21.010000, 21.310000, -119.990000, -172.880000, 0.000001, 768.746000, 770.096000
2458927.170456, -12.11, 0.16, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.811000, 20.572000, 18.820000, 19.554000, 26.609000, 20.559000, 12.506000, 20.701000, 20.543000, 20.358000, 20.900000, 20.810000, 21.010000, 21.310000, -119.990000, -172.880000, 0.000001, 768.746000, 770.096000
2458927.170646, -15.30, 0.21, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.811000, 20.572000, 18.820000, 19.554000, 26.609000, 20.559000, 12.506000, 20.701000, 20.543000, 20.358000, 20.900000, 20.810000, 21.010000, 21.310000, -119.990000, -172.880000, 0.000001, 768.746000, 770.096000
2458927.170834, -16.27, 0.20, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.802000, 20.572000, 18.734000, 19.559000, 25.565000, 20.560000, 12.666000, 20.701000, 20.482000, 20.360000, 20.913000, 20.800000, 20.980000, 21.340000, -119.990000, -172.860000, 0.000001, 768.713000, 770.096000
2458927.171024, -13.42, 0.21, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.802000, 20.572000, 18.734000, 19.559000, 25.565000, 20.560000, 12.666000, 20.701000, 20.482000, 20.360000, 20.913000, 20.800000, 20.980000, 21.340000, -119.990000, -172.860000, 0.000001, 768.713000, 770.096000
2458927.171214, -19.47, 0.20, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.802000, 20.572000, 18.734000, 19.559000, 25.565000, 20.560000, 12.666000, 20.701000, 20.482000, 20.360000, 20.913000, 20.800000, 20.980000, 21.340000, -119.990000, -172.860000, 0.000001, 768.713000, 770.096000
2458927.171403, -18.07, 0.23, 20.200000, 23.900000, 18.700000, 16.700000, 0.400000, 20.480000, 19.802000, 20.572000, 18.734000, 19.559000, 25.565000, 20.560000, 12.666000, 20.701000, 20.482000, 20.360000, 20.913000, 20.800000, 20.980000, 21.340000, -119.990000, -172.860000, 0.000001, 768.713000, 770.096000
2458927.171593, -18.55, 0.23, 20.200000, 23.800000, 18.800000, 16.500000, 0.400000, 20.480000, 19.764000, 20.571000, 18.764000, 19.555000, 26.230000, 20.560000, 12.631000, 20.701000, 20.481000, 20.359000, 20.928000, 20.820000, 21.000000, 21.310000, -120.000000, -172.890000, 0.000001, 768.700000, 770.094000
2458927.171781, -18.39, 0.24, 20.200000, 23.800000, 18.800000, 16.500000, 0.400000, 20.480000, 19.764000, 20.571000, 18.764000, 19.555000, 26.230000, 20.560000, 12.631000, 20.701000, 20.481000, 20.359000, 20.928000, 20.820000, 21.000000, 21.310000, -120.000000, -172.890000, 0.000001, 768.700000, 770.094000
2458927.171971, -20.37, 0.20, 20.200000, 23.800000, 18.800000, 16.500000, 0.400000, 20.480000, 19.764000, 20.571000, 18.764000, 19.555000, 26.230000, 20.560000, 12.631000, 20.701000, 20.481000, 20.359000, 20.928000, 20.820000, 21.000000, 21.310000, -120.000000, -172.890000, 0.000001, 768.700000, 770.094000
2458927.172160, -25.28, 0.21, 20.200000, 23.800000, 19.100000, 16.300000, 0.400000, 20.480000, 19.783000, 20.572000, 18.415000, 19.561000, 25.605000, 20.560000, 12.692000, 20.701000, 20.472000, 20.362000, 20.917000, 20.800000, 20.990000, 21.290000, -120.010000, -172.840000, 0.000001, 768.714000, 770.098000
2458927.172350, -19.59, 0.20, 20.200000, 23.800000, 19.100000, 16.300000, 0.400000, 20.480000, 19.783000, 20.572000, 18.415000, 19.561000, 25.605000, 20.560000, 12.692000, 20.701000, 20.472000, 20.362000, 20.917000, 20.800000, 20.990000, 21.290000, -120.010000, -172.840000, 0.000001, 768.714000, 770.098000
2458927.172539, -20.45, 0.17, 20.200000, 23.800000, 19.100000, 16.300000, 0.400000, 20.480000, 19.783000, 20.572000, 18.415000, 19.561000, 25.605000, 20.560000, 12.692000, 20.701000, 20.472000, 20.362000, 20.917000, 20.800000, 20.990000, 21.290000, -120.010000, -172.840000, 0.000001, 768.714000, 770.098000
2458927.172728, -21.72, 0.21, 20.200000, 23.800000, 19.100000, 16.300000, 0.400000, 20.480000, 19.783000, 20.572000, 18.415000, 19.561000, 25.605000, 20.560000, 12.692000, 20.701000, 20.472000, 20.362000, 20.917000, 20.800000, 20.990000, 21.290000, -120.010000, -172.840000, 0.000001, 768.714000, 770.098000
2458927.172918, -17.00, 0.24, 20.200000, 23.800000, 19.400000, 16.000000, 0.400000, 20.479000, 19.762000, 20.572000, 18.506000, 19.596000, 24.779000, 20.560000, 12.710000, 20.702000, 20.440000, 20.363000, 20.904000, 20.780000, 21.010000, 21.280000, -120.010000, -172.840000, 0.000001, 768.635000, 770.096000
2458927.173106, -17.74, 0.20, 20.200000, 23.800000, 19.400000, 16.000000, 0.400000, 20.479000, 19.762000, 20.572000, 18.506000, 19.596000, 24.779000, 20.560000, 12.710000, 20.702000, 20.440000, 20.363000, 20.904000, 20.780000, 21.010000, 21.280000, -120.010000, -172.840000, 0.000001, 768.635000, 770.096000
2458927.173296, -20.27, 0.19, 20.200000, 23.800000, 19.400000, 16.000000, 0.400000, 20.479000, 19.762000, 20.572000, 18.506000, 19.596000, 24.779000, 20.560000, 12.710000, 20.702000, 20.440000, 20.363000, 20.904000, 20.780000, 21.010000, 21.280000, -120.010000, -172.840000, 0.000001, 768.635000, 770.096000
2458927.173485, -20.68, 0.24, 20.200000, 23.800000, 19.400000, 16.000000, 0.400000, 20.479000, 19.762000, 20.572000, 18.506000, 19.596000, 24.779000, 20.560000, 12.710000, 20.702000, 20.440000, 20.363000, 20.904000, 20.780000, 21.010000, 21.280000, -120.010000, -172.840000, 0.000001, 768.635000, 770.096000
2458927.173675, -21.99, 0.24, 20.200000, 23.900000, 19.700000, 15.800000, 0.400000, 20.481000, 19.742000, 20.572000, 18.562000, 19.605000, 25.933000, 20.562000, 12.613000, 20.702000, 20.401000, 20.363000, 20.910000, 20.750000, 20.990000, 21.270000, -120.010000, -172.880000, 0.000001, 768.840000, 770.095000
2458927.173865, -16.74, 0.18, 20.200000, 23.900000, 19.700000, 15.800000, 0.400000, 20.481000, 19.742000, 20.572000, 18.562000, 19.605000, 25.933000, 20.562000, 12.613000, 20.702000, 20.401000, 20.363000, 20.910000, 20.750000, 20.990000, 21.270000, -120.010000, -172.880000, 0.000001, 768.840000, 770.095000
2458927.174053, -23.53, 0.19, 20.200000, 23.900000, 19.700000, 15.800000, 0.400000, 20.481000, 19.742000, 20.572000, 18.562000, 19.605000, 25.933000, 20.562000, 12.613000, 20.702000, 20.401000, 20.363000, 20.910000, 20.750000, 20.990000, 21.270000, -120.010000, -172.880000, 0.000001, 768.840000, 770.095000
2458927.174243, -22.23, 0.25, 20.100000, 23.900000, 19.800000, 15.700000, 0.400000, 20.481000, 19.769000, 20.572000, 18.703000, 19.584000, 24.834000, 20.563000, 12.613000, 20.702000, 20.416000, 20.363000, 20.909000, 20.780000, 21.010000, 21.300000, -120.000000, -172.970000, 0.000001, 768.741000, 770.095000
2458927.174432, -20.06, 0.23, 20.100000, 23.900000, 19.800000, 15.700000, 0.400000, 20.481000, 19.769000, 20.572000, 18.703000, 19.584000, 24.834000, 20.563000, 12.613000, 20.702000, 20.416000, 20.363000, 20.909000, 20.780000, 21.010000, 21.300000, -120.000000, -172.970000, 0.000001, 768.741000, 770.095000
2458927.174622, -19.57, 0.16, 20.100000, 23.900000, 19.800000, 15.700000, 0.400000, 20.481000, 19.769000, 20.572000, 18.703000, 19.584000, 24.834000, 20.563000, 12.613000, 20.702000, 20.416000, 20.363000, 20.909000, 20.780000, 21.010000, 21.300000, -120.000000, -172.970000, 0.000001, 768.741000, 770.095000
2458927.174810, -17.40, 0.27, 20.100000, 23.900000, 19.800000, 15.700000, 0.400000, 20.481000, 19.769000, 20.572000, 18.703000, 19.584000, 24.834000, 20.563000, 12.613000, 20.702000, 20.416000, 20.363000, 20.909000, 20.780000, 21.010000, 21.300000, -120.000000, -172.970000, 0.000001, 768.741000, 770.095000
2458927.175000, -15.38, 0.22, 20.100000, 23.900000, 19.900000, 15.800000, 0.400000, 20.480000, 19.752000, 20.572000, 18.757000, 19.609000, 24.840000, 20.561000, 12.523000, 20.702000, 20.420000, 20.363000, 20.908000, 20.770000, 21.000000, 21.320000, -120.010000, -172.910000, 0.000001, 768.627000, 770.096000
2458927.175189, -16.01, 0.22, 20.100000, 23.900000, 19.900000, 15.800000, 0.400000, 20.480000, 19.752000, 20.572000, 18.757000, 19.609000, 24.840000, 20.561000, 12.523000, 20.702000, 20.420000, 20.363000, 20.908000, 20.770000, 21.000000, 21.320000, -120.010000, -172.910000, 0.000001, 768.627000, 770.096000
2458927.175378, -13.61, 0.24, 20.100000, 23.900000, 19.900000, 15.800000, 0.400000, 20.480000, 19.752000, 20.572000, 18.757000, 19.609000, 24.840000, 20.561000, 12.523000, 20.702000, 20.420000, 20.363000, 20.908000, 20.770000, 21.000000, 21.320000, -120.010000, -172.910000, 0.000001, 768.627000, 770.096000
2458927.175567, -16.12, 0.23, 20.100000, 23.900000, 19.900000, 15.800000, 0.400000, 20.480000, 19.752000, 20.572000, 18.757000, 19.609000, 24.840000, 20.561000, 12.523000, 20.702000, 20.420000, 20.363000, 20.908000, 20.770000, 21.000000, 21.320000, -120.010000, -172.910000, 0.000001, 768.627000, 770.096000
2458927.175757, -19.08, 0.18, 20.100000, 24.000000, 20.000000, 15.700000, 0.400000, 20.481000, 19.742000, 20.572000, 18.824000, 19.589000, 25.678000, 20.562000, 12.518000, 20.702000, 20.509000, 20.361000, 20.919000, 20.740000, 21.000000, 21.350000, -120.000000, -172.980000, 0.000001, 768.572000, 770.095000
2458927.175946, -18.55, 0.18, 20.100000, 24.000000, 20.000000, 15.700000, 0.400000, 20.481000, 19.742000, 20.572000, 18.824000, 19.589000, 25.678000, 20.562000, 12.518000, 20.702000, 20.509000, 20.361000, 20.919000, 20.740000, 21.000000, 21.350000, -120.000000, -172.980000, 0.000001, 768.572000, 770.095000
2458927.176135, -17.71, 0.21, 20.100000, 24.000000, 20.000000, 15.700000, 0.400000, 20.481000, 19.742000, 20.572000, 18.824000, 19.589000, 25.678000, 20.562000, 12.518000, 20.702000, 20.509000, 20.361000, 20.919000, 20.740000, 21.000000, 21.350000, -120.000000, -172.980000, 0.000001, 768.572000, 770.095000
2458927.176325, -20.39, 0.22, 20.100000, 24.000000, 19.800000, 15.800000, 0.400000, 20.481000, 19.703000, 20.572000, 18.996000, 19.626000, 25.533000, 20.563000, 12.574000, 20.702000, 20.511000, 20.361000, 20.917000, 20.780000, 21.010000, 21.330000, -120.020000, -172.980000, 0.000001, 768.699000, 770.095000
2458927.176514, -20.93, 0.24, 20.100000, 24.000000, 19.800000, 15.800000, 0.400000, 20.481000, 19.703000, 20.572000, 18.996000, 19.626000, 25.533000, 20.563000, 12.574000, 20.702000, 20.511000, 20.361000, 20.917000, 20.780000, 21.010000, 21.330000, -120.020000, -172.980000, 0.000001, 768.699000, 770.095000
2458927.176704, -21.56, 0.21, 20.100000, 24.000000, 19.800000, 15.800000, 0.400000, 20.481000, 19.703000, 20.572000, 18.996000, 19.626000, 25.533000, 20.563000, 12.574000, 20.702000, 20.511000, 20.361000, 20.917000, 20.780000, 21.010000, 21.330000, -120.020000, -172.980000, 0.000001, 768.699000, 770.095000
2458927.176892, -24.77, 0.21, 20.100000, 24.000000, 19.800000, 15.800000, 0.400000, 20.481000, 19.703000, 20.572000, 18.996000, 19.626000, 25.533000, 20.563000, 12.574000, 20.702000, 20.511000, 20.361000, 20.917000, 20.780000, 21.010000, 21.330000, -120.020000, -172.980000, 0.000001, 768.699000, 770.095000
2458927.177082, -25.60, 0.23, 20.100000, 23.900000, 19.400000, 16.200000, 0.400000, 20.482000, 19.742000, 20.572000, 18.781000, 19.578000, 24.228000, 20.564000, 12.641000, 20.701000, 20.518000, 20.359000, 20.910000, 20.730000, 21.040000, 21.300000, -119.970000, -173.010000, 0.000001, 768.698000, 770.095000
2458927.177271, -21.45, 0.21, 20.100000, 23.900000, 19.400000, 16.200000, 0.400000, 20.482000, 19.742000, 20.572000, 18.781000, 19.578000, 24.228000, 20.564000, 12.641000, 20.701000, 20.518000, 20.359000, 20.910000, 20.730000, 21.040000, 21.300000, -119.970000, -173.010000, 0.000001, 768.698000, 770.095000
2458927.177461, -20.42, 0.20, 20.100000, 23.900000, 19.400000, 16.200000, 0.400000, 20.482000, 19.742000, 20.572000, 18.781000, 19.578000, 24.228000, 20.564000, 12.641000, 20.701000, 20.518000, 20.359000, 20.910000, 20.730000, 21.040000, 21.300000, -119.970000, -173.010000, 0.000001, 768.698000, 770.095000
2458927.177649, -22.95, 0.19, 20.100000, 23.900000, 19.400000, 16.200000, 0.400000, 20.482000, 19.742000, 20.572000, 18.781000, 19.578000, 24.228000, 20.564000, 12.641000, 20.701000, 20.518000, 20.359000, 20.910000, 20.730000, 21.040000, 21.300000, -119.970000, -173.010000, 0.000001, 768.698000, 770.095000
2458927.177839, -24.28, 0.19, 20.100000, 23.900000, 19.100000, 16.400000, 0.400000, 20.481000, 19.799000, 20.572000, 18.686000, 19.565000, 24.824000, 20.563000, 12.638000, 20.702000, 20.568000, 20.363000, 20.908000, 20.790000, 21.000000, 21.340000, -120.010000, -172.930000, 0.000001, 768.629000, 770.096000
2458927.178028, -27.69, 0.28, 20.100000, 23.900000, 19.100000, 16.400000, 0.400000, 20.481000, 19.799000, 20.572000, 18.686000, 19.565000, 24.824000, 20.563000, 12.638000, 20.702000, 20.568000, 20.363000, 20.908000, 20.790000, 21.000000, 21.340000, -120.010000, -172.930000, 0.000001, 768.629000, 770.096000
2458927.178218, -28.99, 0.23, 20.100000, 23.900000, 19.100000, 16.400000, 0.400000, 20.481000, 19.799000, 20.572000, 18.686000, 19.565000, 24.824000, 20.563000, 12.638000, 20.702000, 20.568000, 20.363000, 20.908000, 20.790000, 21.000000, 21.340000, -120.010000, -172.930000, 0.000001, 768.629000, 770.096000
2458927.178406, -29.65, 0.25, 20.100000, 23.900000, 18.900000, 16.500000, 0.400000, 20.482000, 19.710000, 20.572000, 18.572000, 19.542000, 24.461000, 20.564000, 12.613000, 20.702000, 20.422000, 20.359000, 20.909000, 20.760000, 20.980000, 21.340000, -120.010000, -172.950000, 0.000001, 768.655000, 770.095000
2458927.178595, -34.04, 0.19, 20.100000, 23.900000, 18.900000, 16.500000, 0.400000, 20.482000, 19.710000, 20.572000, 18.572000, 19.542000, 24.461000, 20.564000, 12.613000, 20.702000, 20.422000, 20.359000, 20.909000, 20.760000, 20.980000, 21.340000, -120.010000, -172.950000, 0.000001, 768.655000, 770.095000
2458927.178785, -29.30, 0.20, 20.100000, 23.900000, 18.900000, 16.500000, 0.400000, 20.482000, 19.710000, 20.572000, 18.572000, 19.542000, 24.461000, 20.564000, 12.613000, 20.702000, 20.422000, 20.359000, 20.909000, 20.760000, 20.980000, 21.340000, -120.010000, -172.950000, 0.000001, 768.655000, 770.095000
2458927.178973, -29.93, 0.18, 20.100000, 23.900000, 18.900000, 16.500000, 0.400000, 20.482000, 19.710000, 20.572000, 18.572000, 19.542000, 24.461000, 20.564000, 12.613000, 20.702000, 20.422000, 20.359000, 20.909000, 20.760000, 20.980000, 21.340000, -120.010000, -172.950000, 0.000001, 768.655000, 770.095000
2458927.179163, -31.87, 0.23, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.482000, 19.700000, 20.572000, 18.561000, 19.587000, 25.392000, 20.565000, 12.651000, 20.702000, 20.402000, 20.361000, 20.901000, 20.770000, 21.000000, 21.270000, -120.010000, -172.970000, 0.000001, 768.658000, 770.095000
2458927.179356, -32.69, 0.25, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.482000, 19.700000, 20.572000, 18.561000, 19.587000, 25.392000, 20.565000, 12.651000, 20.702000, 20.402000, 20.361000, 20.901000, 20.770000, 21.000000, 21.270000, -120.010000, -172.970000, 0.000001, 768.658000, 770.095000
2458927.179546, -37.24, 0.22, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.482000, 19.700000, 20.572000, 18.561000, 19.587000, 25.392000, 20.565000, 12.651000, 20.702000, 20.402000, 20.361000, 20.901000, 20.770000, 21.000000, 21.270000, -120.010000, -172.970000, 0.000001, 768.658000, 770.095000
2458927.179735, -37.57, 0.22, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.481000, 19.775000, 20.572000, 18.479000, 19.560000, 24.723000, 20.564000, 12.650000, 20.702000, 20.513000, 20.359000, 20.896000, 20.760000, 21.040000, 21.340000, -119.990000, -172.920000, 0.000001, 768.571000, 770.097000
2458927.179925, -39.33, 0.22, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.481000, 19.775000, 20.572000, 18.479000, 19.560000, 24.723000, 20.564000, 12.650000, 20.702000, 20.513000, 20.359000, 20.896000, 20.760000, 21.040000, 21.340000, -119.990000, -172.920000, 0.000001, 768.571000, 770.097000
2458927.180113, -40.53, 0.24, 20.100000, 23.800000, 18.800000, 16.700000, 0.400000, 20.481000, 19.775000, 20.572000, 18.479000, 19.560000, 24.723000, 20.564000, 12.650000, 20.702000, 20.513000, 20.359000, 20.896000, 20.760000, 21.040000, 21.340000, -119.990000, -172.920000, 0.000001, 768.571000, 770.097000
