DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-03-26 12:00:01",4092.38,991739136
"2020-03-26 12:00:05",4095.41,996152128
"2020-03-26 12:00:09",4099.2,996152832
"2020-03-26 12:00:13",4103.01,996153280
"2020-03-26 12:00:17",4107.22,996153728
"2020-03-26 12:00:21",4111.43,996154240
"2020-03-26 12:00:24",4115.32,0
"2020-03-26 22:39:24",0,3617392
"2020-03-26 22:39:28",4.217,4476266
"2020-03-26 22:39:32",8.336,4476712
"2020-03-26 22:39:35",12.545,4477117
"2020-03-26 22:39:39",15.247,4477473
"2020-03-26 22:39:43",19.035,8980566
"2020-03-26 22:39:47",23.173,8981146
"2020-03-26 22:39:51",27.383,8981589
"2020-03-26 22:39:54",31.573,8982027
"2020-03-26 22:39:58",34.218,8982417
"2020-03-26 22:40:02",38.008,13480721
"2020-03-26 22:40:06",42.201,13481146
"2020-03-26 22:40:10",46.41,13481565
"2020-03-26 22:40:13",50.619,13481963
"2020-03-26 22:40:17",53.171,13916693
"2020-03-26 22:40:21",57.038,17974072
"2020-03-26 22:40:25",61.247,17974528
"2020-03-26 22:40:28",65.456,17974892
"2020-03-26 22:40:32",68.333,17975300
"2020-03-26 22:40:36",72.124,20044904
"2020-03-26 22:40:40",76.085,22457630
"2020-03-26 22:40:44",80.292,22458080
"2020-03-26 22:40:47",84.504,22458552
"2020-03-26 22:40:51",87.288,22458918
"2020-03-26 22:40:55",91.078,26190772
"2020-03-26 22:40:59",95.131,26938162
"2020-03-26 22:41:03",99.341,26938576
"2020-03-26 22:41:06",103.55,26938986
"2020-03-26 22:41:10",106.241,26939330
"2020-03-26 22:41:14",110.032,31421720
"2020-03-26 22:41:18",114.168,31422196
"2020-03-26 22:41:22",118.378,31422606
"2020-03-26 22:41:25",122.587,31423028
"2020-03-26 22:41:29",125.204,31423508
"2020-03-26 22:41:33",129.006,35894728
"2020-03-26 22:41:37",133.205,35895160
"2020-03-26 22:41:41",137.414,35895520
"2020-03-26 22:41:44",141.623,35895980
"2020-03-26 22:41:48",144.169,36223492
"2020-03-26 22:41:52",148.031,40363156
"2020-03-26 22:41:56",152.241,40363596
"2020-03-26 22:41:59",156.45,40363948
"2020-03-26 22:42:03",159.34,40364308
"2020-03-26 22:42:07",163.13,42328280
"2020-03-26 22:42:11",167.079,44813860
"2020-03-26 22:42:15",171.288,44814260
"2020-03-26 22:42:18",175.497,44814700
"2020-03-26 22:42:22",178.293,44815068
"2020-03-26 22:42:26",182.084,48436424
"2020-03-26 22:42:30",186.115,49260648
"2020-03-26 22:42:34",190.325,49261048
"2020-03-26 22:42:37",194.534,49261416
"2020-03-26 22:42:41",197.257,49261736
"2020-03-26 22:42:45",201.047,53707816
"2020-03-26 22:42:49",205.162,53708216
"2020-03-26 22:42:53",209.372,53708616
"2020-03-26 22:42:56",213.581,53708984
"2020-03-26 22:43:00",216.211,53709436
"2020-03-26 22:43:04",220.001,58169948
"2020-03-26 22:43:08",224.209,58170448
"2020-03-26 22:43:12",228.418,58170864
"2020-03-26 22:43:15",232.627,58171328
"2020-03-26 22:43:19",235.164,58361576
"2020-03-26 22:43:23",239.046,62621264
"2020-03-26 22:43:27",243.254,62621604
"2020-03-26 22:43:30",247.465,62622072
"2020-03-26 22:43:34",250.326,62622468
"2020-03-26 22:43:38",254.117,64429448
"2020-03-26 22:43:42",258.093,67079076
"2020-03-26 22:43:46",262.302,67079532
"2020-03-26 22:43:49",266.511,67080004
"2020-03-26 22:43:53",269.28,67080384
"2020-03-26 22:43:57",273.07,70561096
"2020-03-26 22:44:01",277.128,71558800
"2020-03-26 22:44:05",281.338,71559160
"2020-03-26 22:44:08",285.548,71559512
"2020-03-26 22:44:12",288.243,71559936
"2020-03-26 22:44:16",292.033,76014960
"2020-03-26 22:44:20",296.176,76015368
"2020-03-26 22:44:24",300.385,76015752
"2020-03-26 22:44:27",304.595,76016112
"2020-03-26 22:44:31",307.196,76016472
"2020-03-26 22:44:35",311.013,80478976
"2020-03-26 22:44:39",315.212,80479496
"2020-03-26 22:44:43",319.422,80479848
"2020-03-26 22:44:46",323.631,80480272
"2020-03-26 22:44:50",326.16,80527696
"2020-03-26 22:44:54",330.049,84920736
"2020-03-26 22:44:58",334.259,84921224
"2020-03-26 22:45:01",338.469,84921560
"2020-03-26 22:45:05",341.322,84921992
"2020-03-26 22:45:09",345.114,86640032
"2020-03-26 22:45:13",349.097,89376544
"2020-03-26 22:45:17",353.306,89377040
"2020-03-26 22:45:20",357.515,89377480
"2020-03-26 22:45:24",360.276,89377880
"2020-03-26 22:45:28",364.067,92746048
"2020-03-26 22:45:32",368.133,93824808
"2020-03-26 22:45:36",372.342,93825184
"2020-03-26 22:45:39",376.551,93825600
"2020-03-26 22:45:43",379.238,93826032
"2020-03-26 22:45:47",383.029,98280632
"2020-03-26 22:45:51",387.18,98281168
"2020-03-26 22:45:55",391.389,98281624
"2020-03-26 22:45:58",395.598,98282016
"2020-03-26 22:46:02",398.192,98282504
"2020-03-26 22:46:06",402.017,102716800
"2020-03-26 22:46:10",406.225,102717280
"2020-03-26 22:46:14",410.436,102717648
"2020-03-26 22:46:17",413.355,102718048
"2020-03-26 22:46:21",417.146,102718432
"2020-03-26 22:46:25",421.063,107173952
"2020-03-26 22:46:29",425.273,107174328
"2020-03-26 22:46:32",429.482,107174792
"2020-03-26 22:46:36",432.308,107175280
"2020-03-26 22:46:40",436.099,108700608
"2020-03-26 22:46:44",440.11,111616560
"2020-03-26 22:46:48",444.32,111616984
"2020-03-26 22:46:51",448.529,111617384
"2020-03-26 22:46:55",451.262,111617808
"2020-03-26 22:46:59",455.053,114908608
"2020-03-26 22:47:03",459.127,116067832
"2020-03-26 22:47:07",463.336,116068232
"2020-03-26 22:47:10",467.546,116068592
"2020-03-26 22:47:14",470.245,116068944
"2020-03-26 22:47:18",474.037,120489784
"2020-03-26 22:47:22",478.175,120490224
"2020-03-26 22:47:26",482.383,120490608
"2020-03-26 22:47:29",486.592,120491032
"2020-03-26 22:47:33",489.199,120491424
"2020-03-26 22:47:37",493.012,124913216
"2020-03-26 22:47:41",497.22,124913656
"2020-03-26 22:47:45",501.429,124914056
"2020-03-26 22:47:48",505.639,124914432
"2020-03-26 22:47:52",508.152,124914848
"2020-03-26 22:47:56",512.058,129333632
"2020-03-26 22:48:00",516.268,129334024
"2020-03-26 22:48:03",520.477,129334416
"2020-03-26 22:48:07",523.313,129334864
"2020-03-26 22:48:11",527.105,130840240
"2020-03-26 22:48:15",531.104,133767824
"2020-03-26 22:48:19",535.314,133768272
"2020-03-26 22:48:22",539.522,133768728
"2020-03-26 22:48:26",542.268,133769144
"2020-03-26 22:48:30",546.058,136847776
"2020-03-26 22:48:34",550.15,138221328
"2020-03-26 22:48:38",554.361,138221728
"2020-03-26 22:48:41",558.57,138222160
"2020-03-26 22:48:45",561.22,138222528
"2020-03-26 22:48:49",565.012,142707952
"2020-03-26 22:48:53",569.188,142708512
"2020-03-26 22:48:57",573.397,142708944
"2020-03-26 22:49:00",577.607,142709264
"2020-03-26 22:49:04",580.185,142709680
"2020-03-26 22:49:08",584.015,147208224
"2020-03-26 22:49:12",588.185,147208656
"2020-03-26 22:49:16",592.394,147209040
"2020-03-26 22:49:19",596.603,147209472
"2020-03-26 22:49:23",599.187,147209920
"2020-03-26 22:49:27",603.021,151716192
"2020-03-26 22:49:31",607.221,151716624
"2020-03-26 22:49:35",611.431,151717088
"2020-03-26 22:49:38",615.641,151717504
"2020-03-26 22:49:42",618.15,153005376
"2020-03-26 22:49:46",622.059,156218576
"2020-03-26 22:49:50",626.268,156218992
"2020-03-26 22:49:54",630.223,156219440
"2020-03-26 22:49:58",634.013,156219856
"2020-03-26 22:50:02",638.196,160640016
"2020-03-26 22:50:06",642.404,160696032
"2020-03-26 22:50:10",646.615,160696608
"2020-03-26 22:50:14",650.226,160697024
"2020-03-26 22:50:18",654.017,160705600
"2020-03-26 22:50:22",658.122,165182864
"2020-03-26 22:50:26",662.291,165183296
"2020-03-26 22:50:29",666.5,165183712
"2020-03-26 22:50:33",669.29,165184080
"2020-03-26 22:50:37",673.121,167022192
"2020-03-26 22:50:41",677.089,169655072
"2020-03-26 22:50:45",681.298,169655520
"2020-03-26 22:50:48",685.467,169655952
"2020-03-26 22:50:52",688.323,169656384
"2020-03-26 22:50:56",692.114,173121616
"2020-03-26 22:51:00",696.096,174114336
"2020-03-26 22:51:04",700.305,174114768
"2020-03-26 22:51:07",704.514,174115184
"2020-03-26 22:51:11",707.277,174115616
"2020-03-26 22:51:15",711.066,178572064
"2020-03-26 22:51:19",715.102,178572576
"2020-03-26 22:51:23",719.311,178572960
"2020-03-26 22:51:26",723.521,178573376
"2020-03-26 22:51:30",726.27,178573888
"2020-03-26 22:51:34",730.102,183037216
"2020-03-26 22:51:38",734.098,183037696
"2020-03-26 22:51:42",738.309,183038160
"2020-03-26 22:51:46",742.478,183038544
"2020-03-26 22:51:49",746.567,183463392
"2020-03-26 22:51:53",749.224,187510816
"2020-03-26 22:51:57",753.015,187511248
"2020-03-26 22:52:01",757.075,187511648
"2020-03-26 22:52:05",761.284,187512080
"2020-03-26 22:52:08",765.493,189886352
"2020-03-26 22:52:12",768.298,191992640
"2020-03-26 22:52:16",772.208,191993088
"2020-03-26 22:52:20",776.002,191993568
"2020-03-26 22:52:24",780.212,191993952
"2020-03-26 22:52:28",784.42,196180496
"2020-03-26 22:52:31",788.62,196488656
"2020-03-26 22:52:35",791.171,196489088
"2020-03-26 22:52:39",795.037,196489504
"2020-03-26 22:52:43",799.237,196489920
"2020-03-26 22:52:46",803.446,200966224
"2020-03-26 22:52:50",806.344,200966736
"2020-03-26 22:52:54",810.134,200967168
"2020-03-26 22:52:58",814.074,200967600
"2020-03-26 22:53:02",818.283,200967984
"2020-03-26 22:53:06",822.494,205435328
"2020-03-26 22:53:09",826.624,205435792
"2020-03-26 22:53:13",829.177,205436176
"2020-03-26 22:53:17",833.031,205436592
"2020-03-26 22:53:21",837.242,206111728
"2020-03-26 22:53:25",841.411,209918752
"2020-03-26 22:53:29",845.081,209919200
"2020-03-26 22:53:33",849.078,209919664
"2020-03-26 22:53:37",853.248,209919984
"2020-03-26 22:53:41",857.417,214010288
"2020-03-26 22:53:44",861.626,214391376
"2020-03-26 22:53:48",864.165,214391872
"2020-03-26 22:53:52",868.235,214392320
"2020-03-26 22:53:56",872.025,214392672
"2020-03-26 22:54:00",876.144,218858128
"2020-03-26 22:54:04",880.353,218858560
"2020-03-26 22:54:07",884.563,218858944
"2020-03-26 22:54:11",887.228,218859392
"2020-03-26 22:54:15",891.019,218859840
"2020-03-26 22:54:19",895.191,223314592
"2020-03-26 22:54:23",899.4,223315040
"2020-03-26 22:54:26",903.609,223315488
"2020-03-26 22:54:30",906.182,223316000
"2020-03-26 22:54:34",910.092,224566992
"2020-03-26 22:54:38",914.077,227769936
"2020-03-26 22:54:42",918.287,227770400
"2020-03-26 22:54:45",922.496,227770800
"2020-03-26 22:54:49",925.295,227771200
"2020-03-26 22:54:53",929.086,230630288
"2020-03-26 22:54:57",933.084,232216176
"2020-03-26 22:55:01",937.293,232216720
"2020-03-26 22:55:04",941.502,232217152
"2020-03-26 22:55:08",944.288,232217648
"2020-03-26 22:55:12",948.119,236637312
"2020-03-26 22:55:16",952.091,236637856
"2020-03-26 22:55:20",956.3,236638256
"2020-03-26 22:55:23",960.509,236638672
"2020-03-26 22:55:27",963.281,236639168
"2020-03-26 22:55:31",967.072,241054144
"2020-03-26 22:55:35",971.137,241054592
"2020-03-26 22:55:39",975.347,241055024
"2020-03-26 22:55:42",979.516,241055536
"2020-03-26 22:55:46",982.275,241056016
"2020-03-26 22:55:50",986.106,245486480
"2020-03-26 22:55:54",990.104,245486944
"2020-03-26 22:55:58",994.313,245487376
"2020-03-26 22:56:01",998.523,245487872
"2020-03-26 22:56:05",1001.27,246610656
"2020-03-26 22:56:09",1005.06,249924848
"2020-03-26 22:56:13",1009.15,249925248
"2020-03-26 22:56:17",1013.32,249925664
"2020-03-26 22:56:20",1017.53,249926112
"2020-03-26 22:56:24",1020.3,252712576
"2020-03-26 22:56:28",1024.1,254371456
"2020-03-26 22:56:32",1028.11,254371936
"2020-03-26 22:56:36",1032.28,254372480
"2020-03-26 22:56:41",1036.21,254372992
"2020-03-26 22:56:45",1041.4,258830752
"2020-03-26 22:56:48",1045.6,258831248
"2020-03-26 22:56:52",1048.19,258831680
"2020-03-26 22:56:56",1052.02,258832128
"2020-03-26 22:57:00",1056.23,259312064
"2020-03-26 22:57:04",1060.44,263294400
"2020-03-26 22:57:07",1064.6,263294896
"2020-03-26 22:57:11",1067.19,263295328
"2020-03-26 22:57:15",1071.02,263295776
"2020-03-26 22:57:19",1075.19,265459824
"2020-03-26 22:57:23",1079.4,267762240
"2020-03-26 22:57:26",1083.61,267762656
"2020-03-26 22:57:30",1086.18,267763184
"2020-03-26 22:57:34",1090.03,267763600
"2020-03-26 22:57:38",1094.24,271486592
"2020-03-26 22:57:42",1098.44,272222112
"2020-03-26 22:57:45",1101.35,272222528
"2020-03-26 22:57:49",1105.15,272222976
"2020-03-26 22:57:53",1109.06,272223392
"2020-03-26 22:57:57",1113.27,276697024
"2020-03-26 22:58:00",1117.48,276697504
"2020-03-26 22:58:04",1120.35,276697888
"2020-03-26 22:58:08",1124.14,276698368
"2020-03-26 22:58:12",1128.03,276698816
"2020-03-26 22:58:16",1132.24,281173408
"2020-03-26 22:58:20",1136.45,281173920
"2020-03-26 22:58:24",1140.06,281174368
"2020-03-26 22:58:28",1144.27,281174848
"2020-03-26 22:58:31",1148.48,282585664
"2020-03-26 22:58:35",1151.31,285643072
"2020-03-26 22:58:39",1155.1,285643488
"2020-03-26 22:58:43",1159.06,285643936
"2020-03-26 22:58:47",1163.27,285644384
"2020-03-26 22:58:50",1167.46,288704096
"2020-03-26 22:58:54",1170.33,290106656
"2020-03-26 22:58:59",1174.12,290107200
"2020-03-26 22:59:02",1179.49,290107648
"2020-03-26 22:59:06",1182.34,290108064
"2020-03-26 22:59:10",1186.17,294569664
"2020-03-26 22:59:14",1190.04,294570208
"2020-03-26 22:59:18",1194.24,294570688
"2020-03-26 22:59:22",1198.41,294571104
"2020-03-26 22:59:25",1202.62,294571520
"2020-03-26 22:59:29",1205.17,299038720
"2020-03-26 22:59:33",1209.04,299039168
"2020-03-26 22:59:37",1213.24,299039520
"2020-03-26 22:59:40",1217.45,299039904
"2020-03-26 22:59:44",1220.34,299811808
"2020-03-26 22:59:48",1224.13,303492864
"2020-03-26 22:59:52",1228.08,303493376
"2020-03-26 22:59:56",1232.29,303493824
"2020-03-26 23:00:00",1236.5,303494240
"2020-03-26 23:00:03",1240.63,306044704
"2020-03-26 23:00:07",1243.2,307924160
"2020-03-26 23:00:11",1247.03,307924608
"2020-03-26 23:00:15",1251.17,307925088
"2020-03-26 23:00:19",1255.22,307925536
"2020-03-26 23:00:23",1259.01,312359552
"2020-03-26 23:00:27",1263.2,312360032
"2020-03-26 23:00:31",1267.37,312360544
"2020-03-26 23:00:34",1271.57,312360960
"2020-03-26 23:00:38",1274.21,312361408
"2020-03-26 23:00:42",1278.01,316801312
"2020-03-26 23:00:46",1282.19,316801792
"2020-03-26 23:00:50",1286.4,316802304
"2020-03-26 23:00:53",1290.61,316802688
"2020-03-26 23:00:57",1293.18,317180288
"2020-03-26 23:01:01",1297.03,321239360
"2020-03-26 23:01:05",1301.24,321239776
"2020-03-26 23:01:09",1305.41,321240224
"2020-03-26 23:01:12",1309.62,321240640
"2020-03-26 23:01:16",1312.17,323186560
"2020-03-26 23:01:20",1316.04,325671008
"2020-03-26 23:01:24",1320.25,325671424
"2020-03-26 23:01:28",1324.46,325671936
"2020-03-26 23:01:31",1328.62,325672352
"2020-03-26 23:01:35",1331.17,329293248
"2020-03-26 23:01:39",1335.04,330109440
"2020-03-26 23:01:43",1339.19,330109920
"2020-03-26 23:01:47",1343.4,330110304
"2020-03-26 23:01:50",1347.61,330110816
"2020-03-26 23:01:54",1350.18,334553888
"2020-03-26 23:01:58",1354.03,334554400
"2020-03-26 23:02:02",1358.24,334554880
"2020-03-26 23:02:05",1362.45,334555360
"2020-03-26 23:02:09",1365.34,334555776
"2020-03-26 23:02:13",1369.13,339016160
"2020-03-26 23:02:17",1373.08,339016640
"2020-03-26 23:02:21",1377.29,339017152
"2020-03-26 23:02:24",1381.45,339017632
"2020-03-26 23:02:28",1384.33,339067104
"2020-03-26 23:02:32",1388.13,343505312
"2020-03-26 23:02:37",1392.08,343505856
"2020-03-26 23:02:40",1397.59,343506272
"2020-03-26 23:02:44",1400.2,343506784
"2020-03-26 23:02:48",1404.07,346894112
"2020-03-26 23:02:52",1408.14,348013568
"2020-03-26 23:02:56",1412.31,348014048
"2020-03-26 23:02:59",1416.48,348014464
"2020-03-26 23:03:03",1419.31,348014880
"2020-03-26 23:03:07",1423.1,352502080
"2020-03-26 23:03:11",1427.11,352502592
"2020-03-26 23:03:15",1431.32,352503008
"2020-03-26 23:03:19",1435.53,352503520
"2020-03-26 23:03:23",1439.14,352503936
"2020-03-26 23:03:27",1443.34,356996736
"2020-03-26 23:03:30",1447.56,356997184
"2020-03-26 23:03:34",1450.25,356997600
"2020-03-26 23:03:38",1454.05,356998048
"2020-03-26 23:03:42",1458.16,358289504
"2020-03-26 23:03:46",1462.37,361470976
"2020-03-26 23:03:49",1466.58,361471488
"2020-03-26 23:03:53",1469.21,361471968
"2020-03-26 23:03:57",1473,361472384
"2020-03-26 23:04:01",1477.21,364424864
"2020-03-26 23:04:05",1481.42,365939680
"2020-03-26 23:04:08",1485.63,365940160
"2020-03-26 23:04:12",1488.16,365940640
"2020-03-26 23:04:16",1492.05,365941088
"2020-03-26 23:04:20",1496.26,370394336
"2020-03-26 23:04:23",1500.46,370394880
"2020-03-26 23:04:27",1503.32,370395296
"2020-03-26 23:04:31",1507.12,370395712
"2020-03-26 23:04:35",1511.09,370396128
"2020-03-26 23:04:39",1515.3,374852896
"2020-03-26 23:04:42",1519.51,374853440
"2020-03-26 23:04:46",1522.28,374853888
"2020-03-26 23:04:50",1526.07,374854400
"2020-03-26 23:04:54",1530.14,374854944
"2020-03-26 23:04:58",1534.35,379314592
"2020-03-26 23:05:01",1538.53,379315072
"2020-03-26 23:05:05",1541.26,379315520
"2020-03-26 23:05:09",1545.05,379315904
"2020-03-26 23:05:13",1549.16,380003104
"2020-03-26 23:05:17",1553.36,383763744
"2020-03-26 23:05:20",1557.57,383764192
"2020-03-26 23:05:24",1560.22,383764704
"2020-03-26 23:05:28",1564.01,383765184
"2020-03-26 23:05:32",1568.2,386133376
"2020-03-26 23:05:36",1572.41,388248928
"2020-03-26 23:05:39",1576.62,388249376
"2020-03-26 23:05:43",1579.17,388249792
"2020-03-26 23:05:47",1583.04,388250272
"2020-03-26 23:05:51",1587.25,392328000
"2020-03-26 23:05:54",1591.46,392727488
"2020-03-26 23:05:58",1594.33,392728032
"2020-03-26 23:06:02",1598.12,392728512
"2020-03-26 23:06:06",1602.09,392728960
"2020-03-26 23:06:10",1606.3,397198528
"2020-03-26 23:06:13",1610.51,397199040
"2020-03-26 23:06:17",1613.28,397199456
"2020-03-26 23:06:21",1617.07,397199968
"2020-03-26 23:06:25",1621.13,397200416
"2020-03-26 23:06:29",1625.34,401647328
"2020-03-26 23:06:32",1629.54,401647904
"2020-03-26 23:06:36",1632.25,401648352
"2020-03-26 23:06:40",1636.04,401648768
"2020-03-26 23:06:44",1640.17,401828768
"2020-03-26 23:06:48",1644.38,406112960
"2020-03-26 23:06:51",1648.59,406113472
"2020-03-26 23:06:55",1651.2,406113952
"2020-03-26 23:06:59",1655.01,406114368
"2020-03-26 23:07:03",1659.22,407982528
"2020-03-26 23:07:07",1663.43,410573920
"2020-03-26 23:07:10",1667.64,410574336
"2020-03-26 23:07:14",1670.16,410574752
"2020-03-26 23:07:18",1674.05,410575232
"2020-03-26 23:07:22",1678.26,414148640
"2020-03-26 23:07:25",1682.46,415045536
"2020-03-26 23:07:29",1685.33,415046016
"2020-03-26 23:07:33",1689.12,415046496
"2020-03-26 23:07:37",1693.09,415046912
"2020-03-26 23:07:41",1697.3,419513984
"2020-03-26 23:07:44",1701.51,419514560
"2020-03-26 23:07:48",1704.28,419515072
"2020-03-26 23:07:52",1708.07,419515552
"2020-03-26 23:07:56",1712.13,419516000
"2020-03-26 23:08:00",1716.34,423985536
"2020-03-26 23:08:03",1720.55,423986016
"2020-03-26 23:08:07",1723.24,423986432
"2020-03-26 23:08:11",1727.04,423986848
"2020-03-26 23:08:15",1731.17,424178528
"2020-03-26 23:08:19",1735.38,428469600
"2020-03-26 23:08:22",1739.59,428470144
"2020-03-26 23:08:26",1742.2,428470656
"2020-03-26 23:08:30",1746.01,428471104
"2020-03-26 23:08:34",1750.22,430143872
"2020-03-26 23:08:38",1754.43,432937184
"2020-03-26 23:08:41",1758.64,432937696
"2020-03-26 23:08:45",1761.15,432938112
"2020-03-26 23:08:49",1765.06,432938560
"2020-03-26 23:08:53",1769.27,436248608
"2020-03-26 23:08:56",1773.48,437399264
"2020-03-26 23:09:00",1776.31,437399744
"2020-03-26 23:09:04",1780.1,437400128
"2020-03-26 23:09:08",1784.11,437400576
"2020-03-26 23:09:12",1788.32,441848384
"2020-03-26 23:09:15",1792.53,441848992
"2020-03-26 23:09:19",1795.27,441849504
"2020-03-26 23:09:23",1799.06,441849952
"2020-03-26 23:09:27",1803.15,441850432
"2020-03-26 23:09:31",1807.36,446301088
"2020-03-26 23:09:34",1811.57,446301568
"2020-03-26 23:09:38",1814.22,446302048
"2020-03-26 23:09:42",1818.01,446302464
"2020-03-26 23:09:46",1822.2,446302944
"2020-03-26 23:09:50",1826.41,450749248
"2020-03-26 23:09:53",1830.62,450749728
"2020-03-26 23:09:57",1833.17,450750208
"2020-03-26 23:10:01",1837.04,450750656
"2020-03-26 23:10:05",1841.24,451914208
"2020-03-26 23:10:08",1845.45,455200864
"2020-03-26 23:10:12",1848.34,455201376
"2020-03-26 23:10:16",1852.13,455201856
"2020-03-26 23:10:20",1856.08,455202304
"2020-03-26 23:10:24",1860.25,458113664
"2020-03-26 23:10:27",1864.46,459662560
"2020-03-26 23:10:31",1867.33,459663072
"2020-03-26 23:10:35",1871.12,459663520
"2020-03-26 23:10:39",1875.09,459664000
"2020-03-26 23:10:43",1879.3,464134432
"2020-03-26 23:10:46",1883.51,464134976
"2020-03-26 23:10:50",1886.28,464135392
"2020-03-26 23:10:54",1890.07,464135808
"2020-03-26 23:10:58",1894.14,464136224
"2020-03-26 23:11:02",1898.35,468604096
"2020-03-26 23:11:05",1902.55,468604640
"2020-03-26 23:11:09",1905.25,468605120
"2020-03-26 23:11:13",1909.04,468605568
"2020-03-26 23:11:17",1913.17,468606016
"2020-03-26 23:11:21",1917.38,473083776
"2020-03-26 23:11:24",1921.59,473084320
"2020-03-26 23:11:28",1924.2,473084768
"2020-03-26 23:11:32",1928.01,473085216
"2020-03-26 23:11:36",1932.2,474241376
"2020-03-26 23:11:40",1936.41,477555072
"2020-03-26 23:11:43",1940.62,477555584
"2020-03-26 23:11:47",1943.17,477555968
"2020-03-26 23:11:51",1947.04,477556448
"2020-03-26 23:11:55",1951.25,480365664
"2020-03-26 23:11:58",1955.44,482022240
"2020-03-26 23:12:02",1958.34,482022656
"2020-03-26 23:12:06",1962.14,482023168
"2020-03-26 23:12:10",1966.07,482023616
"2020-03-26 23:12:14",1970.28,486474976
"2020-03-26 23:12:17",1974.48,486475616
"2020-03-26 23:12:21",1977.31,486476064
"2020-03-26 23:12:25",1981.1,486476448
"2020-03-26 23:12:29",1985.11,486476928
"2020-03-26 23:12:33",1989.32,490927200
"2020-03-26 23:12:36",1993.53,490927680
"2020-03-26 23:12:40",1996.26,490928256
"2020-03-26 23:12:44",2000.05,490928768
"2020-03-26 23:12:48",2004.16,490929216
"2020-03-26 23:12:52",2008.37,495379296
"2020-03-26 23:12:55",2012.57,495379776
"2020-03-26 23:12:59",2015.22,495380288
"2020-03-26 23:13:03",2019.02,495380800
"2020-03-26 23:13:07",2023.19,496460544
